emp_no,first_name,last_name,gender,salary,to_date
467620,Abdelaziz,Melichar,M,40000,1/1/99
467626,Kolar,Vasanthakumar,F,40000,1/1/99
467629,Kristof,Solares,M,52829,1/1/99
467630,Radhika,Smeets,M,51190,1/1/99
467645,Parviz,Suessmith,M,44381,1/1/99
467663,Florian,Talmon,M,57863,1/1/99
467665,Gio,Lamma,F,76942,1/1/99
467680,Ravishankar,Luon,M,85564,1/1/99
467697,Freyja,Hebert,F,47441,1/1/99
467705,Jayesh,Fendler,M,61103,1/1/99
467706,Xianlong,Nastansky,F,68383,1/1/99
467712,Maik,Iisaka,F,42397,1/1/99
467714,Guadalupe,Kleiser,M,51448,1/1/99
467725,Lein,Bridgland,M,58144,1/1/99
467728,Chaosheng,Rodiger,M,40000,1/1/99
467730,Miyeon,Eldridge,F,52180,1/1/99
467738,Kien,Zielinski,M,55378,1/1/99
467760,Taiji,Pocchiola,M,47888,1/1/99
467771,Breannda,Schaad,M,64014,1/1/99
467773,Xuejia,Guenter,M,68263,1/1/99
467787,Xiaoqiang,Ferriere,M,53627,1/1/99
467804,Billie,Merli,M,62519,1/1/99
467816,Vasiliy,Rohrbach,F,50162,1/1/99
467818,Radhia,Glinert,M,40000,1/1/99
467820,Jaewon,Buescher,F,40000,1/1/99
467823,Pohua,Ranft,F,40584,1/1/99
467828,Fox,Butner,M,41688,1/1/99
467876,Zeydy,Mondadori,M,45107,1/1/99
467889,Chenyi,Sichman,M,83408,1/1/99
467901,Subhash,Schaft,F,52349,1/1/99
467904,Gadiel,Eppinger,M,41858,1/1/99
467909,Marlo,Birge,F,46134,1/1/99
467937,Jeanne,Lupu,M,56863,1/1/99
467942,Teunis,Sichman,M,40000,1/1/99
467943,Marko,Krychniak,M,40000,1/1/99
467946,Randi,Baar,F,56844,1/1/99
467960,Huan,Lichtner,M,40000,1/1/99
467970,Utz,Kuzuoka,F,63653,1/1/99
467971,Xiaoqiu,DeMori,M,47412,1/1/99
467972,Xiaoshan,Magalhaes,F,67039,1/1/99
467973,Gopalakrishnan,Cannard,M,40000,1/1/99
467986,Ekawit,Sundgren,M,40000,1/1/99
467992,Mang,Solares,F,59919,1/1/99
468004,Sanjoy,Koblick,M,40000,1/1/99
468006,Sajjan,Gewali,M,74326,1/1/99
468020,Mayumi,Koblick,F,43771,1/1/99
468021,Mandell,Meszaros,M,49741,1/1/99
468027,Venkatesan,Besancenot,M,61531,1/1/99
468028,Jessie,Schaft,M,42717,1/1/99
468029,Felicidad,Hofting,M,40000,1/1/99
468030,Anoosh,Poujol,F,40000,1/1/99
468043,Mohamadou,Pappas,M,59653,1/1/99
468046,Perry,Perez,M,40000,1/1/99
468058,Martina,Polupanov,M,55171,1/1/99
468073,Tomofumi,Zaumen,M,52231,1/1/99
468076,Susuma,Hofting,M,40000,1/1/99
468077,Mingsen,Begiun,F,40000,1/1/99
468100,Guoxiang,Lambe,M,44481,1/1/99
468103,Demin,Remmers,F,61210,1/1/99
468106,Adly,Kambil,F,79506,1/1/99
468117,Chikako,Bugrara,M,40000,1/1/99
468122,Sarita,Vieth,M,75432,1/1/99
468129,Tzvetan,Hanratty,F,62238,1/1/99
468141,Janalee,Peir,F,40995,1/1/99
468150,Mohammad,Staelin,M,47021,1/1/99
468153,Duke,Cannata,M,41905,1/1/99
468160,Remko,Fendler,M,40000,1/1/99
468161,Mats,Prenel,M,42906,1/1/99
468165,Armond,Slutz,M,55853,1/1/99
468175,Girolamo,Ranft,M,97184,1/1/99
468184,Xiong,Klerer,M,40000,1/1/99
468185,Nakhoon,Pietracaprina,M,49952,1/1/99
468194,Jinxi,Saoudi,F,40000,1/1/99
468200,Munehiko,VanScheik,M,49630,1/1/99
468230,Marc,Bolotov,M,40000,1/1/99
468231,Minghong,Gerteisen,F,40000,1/1/99
468239,Amabile,Onuegbe,F,44403,1/1/99
468245,Xiaoqiang,Erev,F,66469,1/1/99
468248,DAIDA,Brookman,F,44710,1/1/99
468249,Domenick,Schmiedel,F,40000,1/1/99
468251,Kish,Kieras,M,40000,1/1/99
468256,Gudjon,Lieberherr,M,40000,1/1/99
468266,Cathie,Wilfing,M,69862,1/1/99
468272,Aria,Baak,M,58436,1/1/99
468273,Yechezkel,Usery,M,45568,1/1/99
468279,Marco,Auria,M,40000,1/1/99
468280,Prasadram,Ernst,M,53926,1/1/99
468285,Yefim,Nollmann,F,98812,1/1/99
468291,Mohit,Avouris,M,59948,1/1/99
468296,Shan,Bardell,F,88172,1/1/99
468303,Stamatina,Beerel,F,74265,1/1/99
468306,Mircea,Argence,M,44504,1/1/99
468320,Goetz,Ravishankar,M,63329,1/1/99
468321,Teruyuki,Reeker,F,53971,1/1/99
468324,Shounak,Rosenbaum,M,81201,1/1/99
468325,Rosli,Papadias,F,40000,1/1/99
468344,Urs,Hertweck,F,65461,1/1/99
468354,Nishit,Kolvik,F,43890,1/1/99
468355,Huai,Matzen,M,68630,1/1/99
468369,Trygve,Iacovou,M,58807,1/1/99
468371,Stamatina,Viele,M,70930,1/1/99
468381,Zhilian,Cangellaris,M,47243,1/1/99
468387,Kaijung,Pews,M,79558,1/1/99
468393,Kendra,Puppo,M,62704,1/1/99
468406,Alois,Michaels,M,57832,1/1/99
468436,Vatsa,Griswold,F,40106,1/1/99
468445,Roddy,Krybus,F,71091,1/1/99
468446,Boguslaw,Morris,F,91691,1/1/99
468449,Soenke,Improta,M,40000,1/1/99
468465,Yuping,McDermid,M,43663,1/1/99
468472,Sreekrishna,Tsukuda,F,40000,1/1/99
468476,Prasadram,Mitina,F,40000,1/1/99
468477,Yuguang,Conde,F,40000,1/1/99
468490,Sudhanshu,Hainaut,M,40000,1/1/99
468494,Aris,Willoner,M,40000,1/1/99
468497,Odinaldo,Rettelbach,M,49628,1/1/99
468500,Zito,Auria,M,40000,1/1/99
468518,Manu,Tempesti,M,40000,1/1/99
468524,Geraldo,Bellone,M,70664,1/1/99
468527,Sibyl,Luan,M,85675,1/1/99
468534,Ipke,Staelin,F,40000,1/1/99
468550,Richard,Hiroyama,F,86092,1/1/99
468574,Dines,Leijenhorst,M,81726,1/1/99
468597,Masako,Polajnar,M,40000,1/1/99
468615,Tzvetan,Zaiane,F,60028,1/1/99
468629,Arno,Heydon,M,68653,1/1/99
468650,Alexius,Huttel,M,52093,1/1/99
468671,Hailing,Calkin,M,40000,1/1/99
468686,Wuxu,Biron,F,40000,1/1/99
468689,Vitali,Fujisaki,M,52516,1/1/99
468717,Dekang,Soloway,F,42842,1/1/99
468724,Bangqing,Molenkamp,F,45727,1/1/99
468730,Xiaoqiu,Christianini,M,50777,1/1/99
468743,Constantine,Rosin,M,40000,1/1/99
468764,Gor,Ramsak,F,41393,1/1/99
468779,Aemilian,Guting,M,79728,1/1/99
468802,Bodh,Karnin,F,40000,1/1/99
468804,Atreye,Axelband,F,48385,1/1/99
468806,Howell,Tsukuda,M,40000,1/1/99
468816,Jiang,Bennet,M,48438,1/1/99
468825,Aruna,Breugel,F,66997,1/1/99
468840,Sarita,Nitsch,F,54522,1/1/99
468844,Chiradeep,Jenevein,M,48794,1/1/99
468846,Zengping,Gilg,F,54376,1/1/99
468871,Chikara,Kaltofen,M,67877,1/1/99
468878,Anwar,Rubsam,M,40000,1/1/99
468884,Marin,Cusworth,M,63844,1/1/99
468887,Weiru,Willoner,M,69647,1/1/99
468899,Yunming,Pehl,M,45087,1/1/99
468903,Lucian,Bael,M,54499,1/1/99
468920,Randy,Bahk,M,40000,1/1/99
468924,Zita,Wossner,F,40000,1/1/99
468937,Siddarth,Katiyar,F,40000,1/1/99
468942,Jouni,Matzat,M,80414,1/1/99
468950,Jovan,Mundy,F,60639,1/1/99
468961,Rafael,Piancastelli,M,40135,1/1/99
468974,Faiza,Mateescu,F,45321,1/1/99
468979,Tomoyuki,Straney,F,52804,1/1/99
468986,Srinidhi,McAlpine,M,40000,1/1/99
469004,Baocai,Grabner,F,40000,1/1/99
469029,Nidapan,Remmele,F,61440,1/1/99
469048,Chuanti,Choobineh,F,60608,1/1/99
469053,Vidya,Dymetman,F,40000,1/1/99
469058,Byong,Brender,M,51499,1/1/99
469078,Moheb,Horswill,F,40000,1/1/99
469108,Constantino,Bashian,M,84890,1/1/99
469137,Kwangsub,Rikino,F,58601,1/1/99
469145,Berhard,Szilard,M,40000,1/1/99
469152,Odysseas,Vandervoorde,M,45952,1/1/99
469153,Gad,Masaki,M,59103,1/1/99
469160,Shan,Haldar,M,56768,1/1/99
469164,Baruch,Lenart,M,50832,1/1/99
469168,Leif,Kugler,M,68227,1/1/99
469174,Khoa,Rousseau,M,42835,1/1/99
469193,Lunjin,Mitzlaff,F,84162,1/1/99
469204,Kayoko,Madeira,M,69369,1/1/99
469230,Serap,Brizzi,F,54470,1/1/99
469232,Prodip,Zambonelli,M,42069,1/1/99
469243,Sadegh,Rissland,M,40000,1/1/99
469267,Zhigen,Merey,M,40000,1/1/99
469281,Shawna,Picht,F,44094,1/1/99
469284,Karlis,Anido,M,40000,1/1/99
469290,Mostafa,Varker,F,54210,1/1/99
469293,Phule,Koyama,F,79477,1/1/99
469311,Jenwei,Shimshoni,M,56943,1/1/99
469313,Tiina,Hebden,M,50558,1/1/99
469314,Eberhardt,Krupka,M,40000,1/1/99
469319,Uinam,Foote,F,40000,1/1/99
469340,Thanasis,Godskesen,F,45476,1/1/99
469357,Taisook,Domenig,M,40000,1/1/99
469358,Beshir,Haraldson,F,43899,1/1/99
469362,Martine,Nishimukai,M,40000,1/1/99
469365,Abdelaziz,Schiper,F,54997,1/1/99
469383,Uli,Malinowski,M,42819,1/1/99
469384,Shahab,Nivat,F,59229,1/1/99
469386,Cristinel,Cangellaris,M,57100,1/1/99
469408,Shridhar,Reeken,M,40000,1/1/99
469426,Naraig,Vakili,M,41556,1/1/99
469431,Yuguang,Gist,M,40000,1/1/99
469434,Yuuichi,Gils,F,44314,1/1/99
469439,Manibrata,Erva,F,64244,1/1/99
469447,Anneli,Zirintsis,F,65983,1/1/99
469466,Barton,Birnbaum,M,40000,1/1/99
469475,Hein,Munos,F,40000,1/1/99
469493,Hugo,Talmon,M,56111,1/1/99
469502,Xiaoqiang,Lung,M,43480,1/1/99
469509,Constantijn,Kaiserswerth,F,65172,1/1/99
469533,Insup,Kamble,F,60868,1/1/99
469536,Kinh,Chenney,M,74353,1/1/99
469546,Krassimir,Ginesta,M,71289,1/1/99
469575,Mircea,Collavizza,F,62006,1/1/99
469580,Weiye,Escriba,F,40000,1/1/99
469598,Hitomi,Escriba,F,80094,1/1/99
469599,Arunas,Keirsey,M,60417,1/1/99
469600,Mircea,Conry,F,60333,1/1/99
469665,Manibrata,Bressoud,F,64540,1/1/99
469670,Kasidit,Lyonns,M,58379,1/1/99
469671,Conal,Garrabrants,M,49816,1/1/99
469672,Guadalupe,Hashii,M,52140,1/1/99
469678,Dmitry,Clemencon,M,97164,1/1/99
469696,Makato,Harnett,M,85821,1/1/99
469699,Xuejia,Rothe,M,85939,1/1/99
469705,Denis,Kamber,M,57679,1/1/99
469712,Yolla,Gargeya,M,47803,1/1/99
469713,Weicheng,Lukaszewicz,F,54510,1/1/99
469720,Sarita,Rissland,M,51182,1/1/99
469726,Ranga,Stasinski,F,40000,1/1/99
469728,Randy,Dratva,M,61110,1/1/99
469731,Ramya,Bierman,M,40000,1/1/99
469733,Vishu,Khasidashvili,M,40000,1/1/99
469740,Tetsurou,Butterworth,M,40000,1/1/99
469758,Krisda,Pell,M,40000,1/1/99
469769,Ewing,Pelz,F,47591,1/1/99
469770,Yongmin,Lieberherr,F,41243,1/1/99
469779,Dayanand,Kaltofen,F,45913,1/1/99
469799,Genki,Bahl,M,40000,1/1/99
469806,Renny,Gelosh,M,40057,1/1/99
469807,Bangqing,Huxford,M,40000,1/1/99
469811,Marco,Braccini,M,80218,1/1/99
469830,Lillian,Cummings,F,42940,1/1/99
469839,Godehard,Luga,M,48823,1/1/99
469855,Arto,Cherinka,F,40000,1/1/99
469887,Gad,Highland,M,69432,1/1/99
469894,Fumiyo,Pargas,M,90459,1/1/99
469899,Make,Streng,F,65500,1/1/99
469910,Huiqun,Baranowski,M,41676,1/1/99
469918,Tsz,Zongker,F,75157,1/1/99
469919,Maya,Isaac,M,60584,1/1/99
469929,Isaac,Cardazo,M,40000,1/1/99
469931,Panayotis,Ruther,M,40000,1/1/99
469944,Tianruo,Frijda,M,61491,1/1/99
469951,Kien,Ebeling,M,40000,1/1/99
469958,Mikhail,Orlowska,F,55186,1/1/99
469972,Zhenhua,Litzler,M,46635,1/1/99
469974,Djenana,Cochrane,M,54077,1/1/99
469975,Akeel,Kusalik,M,49102,1/1/99
469976,Mamdouh,Loncour,F,40000,1/1/99
469985,Adit,Magliocco,M,40000,1/1/99
469995,Kerhong,Birjandi,M,40000,1/1/99
469996,Yuping,Orlowska,M,43561,1/1/99
470004,Sham,Couchot,M,40000,1/1/99
470014,Gro,Khasidashvili,F,40000,1/1/99
470017,Nidapan,Swift,F,73044,1/1/99
470018,Fuqing,Erez,M,76855,1/1/99
470033,Carrsten,Ciolek,M,65284,1/1/99
470047,Heeju,Bridgland,F,93703,1/1/99
470064,Jiong,Haldar,M,45428,1/1/99
470078,Guther,Varley,M,44602,1/1/99
470082,Goa,Kenevan,M,50219,1/1/99
470084,Tsvetan,Krychniak,M,40901,1/1/99
470085,Xiaoshan,Rajala,M,80218,1/1/99
470088,Henk,Brookner,M,40000,1/1/99
470102,Tze,Stamatiou,F,47222,1/1/99
470116,Xiaocheng,Anily,M,40000,1/1/99
470117,Hailing,Varman,F,40000,1/1/99
470127,Jahangir,Limongiello,M,50313,1/1/99
470137,Nahum,Llado,F,65065,1/1/99
470150,Richard,Foong,M,77765,1/1/99
470200,Dipankar,Rosar,F,40000,1/1/99
470212,Mark,Fraisse,F,48126,1/1/99
470216,Luise,Gornas,M,49072,1/1/99
470234,Zhonghui,Vanwelkenhuysen,M,40000,1/1/99
470235,Yuqun,Hanratty,F,47137,1/1/99
470264,Premal,Undy,F,79181,1/1/99
470276,Ishfaq,Kalorkoti,M,40000,1/1/99
470278,Martial,Busillo,F,44121,1/1/99
470292,Danco,Swiler,M,50582,1/1/99
470297,Jaewon,Peha,M,40000,1/1/99
470309,Xuedong,Gerlach,F,40868,1/1/99
470318,Remmert,Kolinko,M,40000,1/1/99
470319,Leen,Heping,M,40000,1/1/99
470336,Kwun,Farrel,F,43140,1/1/99
470343,Godehard,Kaelbling,F,40000,1/1/99
470364,Pranas,Munawer,M,40000,1/1/99
470366,Jianhao,Llado,M,53039,1/1/99
470386,Yongmin,dAstous,M,65890,1/1/99
470391,Eishiro,Baezner,M,49088,1/1/99
470393,Khatoun,Botman,M,58276,1/1/99
470400,Kenroku,Chinal,M,40000,1/1/99
470401,Inderjeet,Roohalamini,M,73594,1/1/99
470411,Eric,Worfolk,M,71354,1/1/99
470419,Fusako,Woycyznski,M,40000,1/1/99
470428,Gladys,Beausoleil,F,80014,1/1/99
470443,Ioana,Ciolek,F,47906,1/1/99
470475,Josyula,Siepmann,M,67126,1/1/99
470478,Masaru,Azadmanesh,F,92363,1/1/99
470494,Fabrizio,Argence,M,71149,1/1/99
470497,Unal,Reinhard,M,88732,1/1/99
470507,Kwun,McAlpine,F,67971,1/1/99
470511,Uno,Kawashima,M,40000,1/1/99
470531,Willard,Makrucki,M,40000,1/1/99
470533,Sakthirel,Comellas,M,74098,1/1/99
470546,Susanne,Barvinok,M,42079,1/1/99
470550,Uno,Perng,M,41178,1/1/99
470554,Mack,Mungall,M,47917,1/1/99
470574,Chrisa,Schaar,M,99169,1/1/99
470578,Reuven,Staelin,M,60945,1/1/99
470590,Changho,Birsak,M,49937,1/1/99
470592,Debatosh,Munke,M,40000,1/1/99
470603,Chikara,Kaiser,F,51870,1/1/99
470610,Jacqueline,Berztiss,F,65589,1/1/99
470619,Rimli,Junot,F,78349,1/1/99
470630,Huican,Jarecki,F,59297,1/1/99
470639,Xiaoqiang,Thebaut,M,54651,1/1/99
470651,Aleksandar,Stellhorn,F,40000,1/1/99
470657,Richara,Wissmann,M,40000,1/1/99
470662,Kenton,Beilner,M,40000,1/1/99
470665,Mats,Uhrik,F,69410,1/1/99
470666,Niteen,Pusterhofer,M,40000,1/1/99
470669,Shaowei,Dehkordi,M,45941,1/1/99
470673,Yongqiao,Neiman,F,62742,1/1/99
470681,Abdulah,Plump,F,49719,1/1/99
470687,Arunas,Gargeya,M,40000,1/1/99
470689,Tomofumi,Koprowski,F,65979,1/1/99
470715,Gill,Lorys,F,54606,1/1/99
470716,Munehiko,Nitsche,M,68962,1/1/99
470734,Zhonghua,Heyers,F,84798,1/1/99
470739,Alagu,Kornyak,M,40144,1/1/99
470741,Gor,Rijsenbrij,F,40000,1/1/99
470758,Tsz,Reistad,F,51546,1/1/99
470762,Ebbe,Cooke,F,51596,1/1/99
470767,Sachin,Poehlman,M,51592,1/1/99
470774,Tsz,Falster,F,40000,1/1/99
470782,Fen,Henders,M,40000,1/1/99
470808,Werner,Dulay,F,40714,1/1/99
470830,Paloma,Backhouse,F,40000,1/1/99
470834,Jianwen,Siochi,F,56618,1/1/99
470840,Barry,Bernick,M,59382,1/1/99
470845,Denis,Ozery,F,40000,1/1/99
470861,Gian,Schaad,F,51818,1/1/99
470866,Huai,Berztiss,F,60119,1/1/99
470882,Mabhin,Sabnani,F,40000,1/1/99
470901,Aral,Rajaraman,M,40000,1/1/99
470905,Tesuro,Goodrum,M,97430,1/1/99
470933,Lakshmi,Walstra,F,40000,1/1/99
470973,Juyoung,Zastre,M,47856,1/1/99
470976,Snehasis,Dredge,M,66065,1/1/99
470979,Nahum,dAstous,F,69519,1/1/99
471001,Parke,Schade,M,40000,1/1/99
471017,Miomir,Erie,M,40000,1/1/99
471036,Yishay,Muhlberg,M,42673,1/1/99
471038,Arumugam,Marrakchi,M,54381,1/1/99
471039,Satoru,Menhoudj,F,40000,1/1/99
471047,Sadok,Karunanithi,M,52905,1/1/99
471050,Mingdong,Sluis,F,53084,1/1/99
471064,Anoosh,Perl,M,40777,1/1/99
471065,Herbert,Stafford,F,72590,1/1/99
471073,Vugranam,Bresenham,M,40000,1/1/99
471079,Kasturi,Swiss,M,61184,1/1/99
471080,Jeane,Morton,M,43929,1/1/99
471096,Ingmar,Merli,M,46426,1/1/99
471103,Zissis,Bouloucos,M,40000,1/1/99
471107,Akeno,Muhlberg,M,40000,1/1/99
471124,Shakhar,Falck,M,62904,1/1/99
471131,Subhankar,Wixon,M,57027,1/1/99
471136,Arvind,Birch,M,55526,1/1/99
471139,Kiyotoshi,Collavizza,F,58547,1/1/99
471140,Noritoshi,Halloran,F,75737,1/1/99
471151,Murthy,Curless,M,47622,1/1/99
471153,Dante,Willoner,F,48593,1/1/99
471155,Samphel,Kaiser,M,60184,1/1/99
471156,Venkatesan,Shimshoni,M,59111,1/1/99
471160,Shounak,Unni,F,40000,1/1/99
471162,Renee,Pouyioutas,M,40000,1/1/99
471173,Bedrich,Kaiser,M,45239,1/1/99
471180,Gianluca,Mitchem,F,45279,1/1/99
471183,Remco,Trumbly,M,44963,1/1/99
471198,Bouchung,Peck,M,58875,1/1/99
471203,Jianhao,Serot,M,40000,1/1/99
471233,Shigehito,Kalefeld,F,42136,1/1/99
471239,Adas,Marletta,M,40000,1/1/99
471244,Brigham,Kalorkoti,F,42251,1/1/99
471250,Sivanarayana,Ferretti,M,44656,1/1/99
471255,Mohua,Luck,F,40095,1/1/99
471271,Domenico,Kushnir,F,47736,1/1/99
471276,Sajjad,Munck,M,41551,1/1/99
471293,Christoper,Ranon,M,40000,1/1/99
471295,Pragnesh,Cronau,M,87731,1/1/99
471297,Zeljko,Ramras,M,48374,1/1/99
471300,Jaana,Rassart,M,49134,1/1/99
471304,Shrikanth,Barvinok,M,40000,1/1/99
471322,Aloys,Poupard,M,40000,1/1/99
471327,Ziva,Paciorek,M,62685,1/1/99
471332,Terresa,Bolotov,F,42703,1/1/99
471336,Florian,Diderrich,F,43437,1/1/99
471353,Ayonca,Naumovich,M,66540,1/1/99
471361,Gaurav,Gewali,F,59401,1/1/99
471363,Isamu,Sridhar,M,44531,1/1/99
471375,Youssef,Beeson,M,41901,1/1/99
471383,Mohammed,Aamodt,M,40000,1/1/99
471385,Nirmal,Ratzlaff,M,72415,1/1/99
471388,Amalendu,Poupard,M,51524,1/1/99
471391,Janche,Ghandeharizadeh,F,40815,1/1/99
471395,Rasikan,Eickenmeyer,M,75448,1/1/99
471396,Monique,Itschner,M,79648,1/1/99
471404,Toshimo,Kopetz,M,42075,1/1/99
471418,Chinhyun,Ishibashi,M,49728,1/1/99
471419,Gully,Monarch,M,46580,1/1/99
471422,Teunis,Atchley,M,85455,1/1/99
471424,Freyja,Jiang,F,40000,1/1/99
471425,Shen,Asmuth,M,40000,1/1/99
471433,Takanari,Khamsi,M,50342,1/1/99
471437,Christoper,Impagliazzo,F,51073,1/1/99
471439,Theirry,Czaja,M,69705,1/1/99
471444,Xinan,Welham,M,66925,1/1/99
471445,Duangkaew,Zaccaria,M,80420,1/1/99
471449,Kellyn,Velardi,F,58130,1/1/99
471461,Jovan,Brickell,M,40000,1/1/99
471467,Nimmagadda,Gien,F,40000,1/1/99
471472,Youjian,Halloran,F,52864,1/1/99
471483,Janalee,Ozeki,M,64223,1/1/99
471517,Arnd,Siochi,M,58296,1/1/99
471529,Munir,Aloia,M,76906,1/1/99
471540,Odoardo,Baca,M,48131,1/1/99
471545,Kwangyoen,Guting,M,40000,1/1/99
471546,Cedric,Picht,F,81918,1/1/99
471549,Alejandro,Ramsak,M,40000,1/1/99
471550,Sadegh,Fujisaki,M,63194,1/1/99
471577,Xiaoheng,Maccarone,M,40000,1/1/99
471584,Volkmar,Ranon,M,60526,1/1/99
471589,Jiong,Vuskovic,M,40000,1/1/99
471606,Masadi,Kropp,M,40000,1/1/99
471622,Baziley,Rothenberg,M,40000,1/1/99
471631,Mingsen,Ibel,M,40418,1/1/99
471633,Kyoichi,Jervis,M,82545,1/1/99
471637,Jaihie,Butner,M,40000,1/1/99
471646,Leandro,Unni,M,40000,1/1/99
471647,Zhiwei,Puppe,F,40000,1/1/99
471664,Breannda,Bharadwaj,M,50014,1/1/99
471678,Babette,Koshiba,M,54882,1/1/99
471679,Suzette,Bazelow,M,86579,1/1/99
471683,Christ,Yetto,F,69403,1/1/99
471707,Ramachenga,Serra,M,59356,1/1/99
471708,Nagui,Candan,M,40000,1/1/99
471710,Soenke,Junot,F,40000,1/1/99
471715,Pasqua,Schusler,M,51513,1/1/99
471716,Yuichiro,Billingsley,M,40000,1/1/99
471719,Basant,Gerteisen,M,88981,1/1/99
471726,Xiadong,Hashii,M,48118,1/1/99
471728,Tadahiko,Heystek,M,40000,1/1/99
471747,Tadahiro,Krider,M,40000,1/1/99
471748,Mayumi,Picel,M,40000,1/1/99
471753,Arlette,Pero,M,47911,1/1/99
471764,Gao,Schaaf,F,58180,1/1/99
471766,Tadanori,Miake,M,56048,1/1/99
471768,Rutger,Cannard,M,40000,1/1/99
471773,Conrado,Demri,M,43710,1/1/99
471782,Alexius,Strehl,M,40000,1/1/99
471790,Charmane,Asrin,M,63830,1/1/99
471799,Heather,Flanders,M,41935,1/1/99
471800,Guttorm,Diderrich,M,63471,1/1/99
471809,Moty,Paciorek,F,40000,1/1/99
471814,Saeed,Keustermans,M,40000,1/1/99
471815,Adas,Sidje,M,45408,1/1/99
471833,Tuval,Merlo,F,40000,1/1/99
471839,Christoph,Honiden,M,58452,1/1/99
471849,Jaihie,Benner,M,56006,1/1/99
471858,Chinya,Ruther,M,40000,1/1/99
471861,Morris,Orlowski,F,40000,1/1/99
471867,Zhensheng,Katalagarianos,M,40000,1/1/99
471870,Tze,Seiwald,M,40000,1/1/99
471887,Volkmar,Renear,M,60460,1/1/99
471899,Eran,Molberg,F,40000,1/1/99
471904,Youssef,Brender,M,69249,1/1/99
471921,Claude,Mikschl,M,40000,1/1/99
471929,Kristen,Bale,F,66719,1/1/99
471942,Heekeun,Hardjono,F,59805,1/1/99
471943,Alselm,Pleszkun,F,53569,1/1/99
471948,Debaprosad,Perng,M,70174,1/1/99
471960,Junichi,Cooley,M,48564,1/1/99
471962,Joydip,Bach,F,60530,1/1/99
471964,Janche,Leaver,F,81581,1/1/99
471970,Lalit,Demos,F,40000,1/1/99
471975,Otilia,Zschoche,F,49784,1/1/99
471976,Torsten,Henseler,F,47988,1/1/99
471985,Mana,Ushiama,M,52535,1/1/99
471986,Mads,Ranst,M,46126,1/1/99
471989,Tomokazu,Kadhim,M,40000,1/1/99
471991,Janche,Farrag,F,40000,1/1/99
472008,Fen,Salvesen,F,50624,1/1/99
472009,Kotesh,Basart,F,40718,1/1/99
472012,Evgueni,Kavraki,F,40000,1/1/99
472020,Leszek,Litzler,F,57494,1/1/99
472021,Marsha,Wielonsky,M,79529,1/1/99
472022,Somnath,Bennis,M,40000,1/1/99
472026,Ronghao,Savasere,M,40059,1/1/99
472038,Garnet,Thombley,M,57603,1/1/99
472047,Florian,Beutelspacher,F,61117,1/1/99
472064,Temple,Litecky,M,48945,1/1/99
472066,Hugo,Schurmann,F,54234,1/1/99
472096,Lubomir,Ernst,F,40000,1/1/99
472108,Yechiam,Yoshizawa,M,40000,1/1/99
472116,Jaroslava,Azevdeo,M,48848,1/1/99
472121,Jenwei,Serra,M,61622,1/1/99
472130,Leucio,Biran,M,67996,1/1/99
472133,Nathan,Boreale,M,44737,1/1/99
472149,Sverrir,Luck,M,56745,1/1/99
472159,Vasilii,Ashish,M,40000,1/1/99
472172,Janalee,Dengi,F,40000,1/1/99
472186,Dung,Janetzko,M,83339,1/1/99
472192,Padma,Wrigley,M,40000,1/1/99
472194,Bokyung,Zultner,F,40000,1/1/99
472203,Deborah,Brendel,M,55586,1/1/99
472209,Kasturi,Thambidurai,F,47458,1/1/99
472221,Takahiro,Naumovich,M,40000,1/1/99
472223,Hidde,Birke,M,40000,1/1/99
472234,Kensyu,Lunt,F,40000,1/1/99
472250,Roded,Maierhofer,M,45767,1/1/99
472255,Marlo,Krohn,M,55996,1/1/99
472268,Satoru,Lemarechal,M,71138,1/1/99
472282,Takahira,Chachaty,M,55040,1/1/99
472303,Kiam,Schmiedel,M,40000,1/1/99
472307,Rance,Burnard,F,40000,1/1/99
472309,Arunas,Chimia,M,67685,1/1/99
472310,Sashi,Dulin,M,40000,1/1/99
472335,Zeljko,Jansen,M,40000,1/1/99
472340,Gaurav,Jonsson,M,40000,1/1/99
472349,Zeljko,Ouhyoung,M,56883,1/1/99
472366,Aral,Rattan,M,47944,1/1/99
472375,Ranan,Weedon,M,40000,1/1/99
472381,Yucel,Maraist,M,63129,1/1/99
472391,Mohammed,Simmel,M,40000,1/1/99
472392,Uzi,Masada,M,51604,1/1/99
472399,Heping,Falck,M,58142,1/1/99
472402,Susanna,Rande,F,67674,1/1/99
472403,Leah,Woycyznski,M,40000,1/1/99
472411,Tianruo,Veldwijk,M,40000,1/1/99
472412,Zine,Eiter,M,51447,1/1/99
472423,Claude,Itzfeldt,F,40000,1/1/99
472426,Baocai,Markovitch,M,49903,1/1/99
472429,Gully,Cyre,M,40000,1/1/99
472459,Emdad,Peternell,M,51482,1/1/99
472485,Tetsushi,Farrar,F,57065,1/1/99
472496,Satosi,Marakhovsky,F,40000,1/1/99
472504,Nobuyoshi,Riefers,F,52285,1/1/99
472509,Jaroslava,Bolotov,F,54390,1/1/99
472512,Mayuri,Edelhoff,M,40000,1/1/99
472513,Sanjoy,Birta,M,63980,1/1/99
472518,Mong,Swift,M,63556,1/1/99
472565,Qunsheng,Henders,F,54016,1/1/99
472574,Mingdong,Stassinopoulos,F,40000,1/1/99
472588,Mary,Rosti,M,48814,1/1/99
472591,Eckart,Bondorf,F,40000,1/1/99
